4215750	8236,14192,18741,15800,25618,23338,21533,9822,9236,16952,4370,21085,2198,16110,23656,15567,20158,2513,14496,5912,4831,7560,15302,17706,23097,9220,15065,24385,16757,5680,5067,28621,28360,22732,28631,26127,11939,17920,9653,19574,14145,911,4161,21381,1392,1210,8987,20184,15897,27137,19328,17356,26788,25707,17372,14573,14415,26114,15831,4887,21847,23066,17195,7260,18730,12251,2739,14914,1272,6792,12285,3552,18572,8628,9030,4125,6908,7096,24907,27856,22218,12647,26378,25381,24851,5863,22836,5845,19466,3032,19817,12352,2685,8090,8149,23026,7827,11391,26618,1037,19028,20764,5661,2160,7868,23103,13588,4281,19514,22889,21506,18624,21681,16109,22023,2030,14226,21056,9842,21110,2929,12674,1222,12729,7719,28391,23662,29445,1290,15138,20180,18325,23793,17532,8271,12758,27101,8336,22393,17005,22880,5429,9829,7561,24194,18805,9340,15820,21601,9026,20043,13853,25309,9848,4578,17520,3760,24601,26121,2837,22577,3937,11687,3720,9878,17747,24625,13645,5133,23928,24306,6571,21914,27501,17013,6617,9392,11679,17835,4571,2655,25910,29104,2257,27685,6242,13518,7230,15390,23203,14623,3228,28117
4956000	18353,11604,2891,28675,18343,18730,14261,22393,13450,15315,21337,23662,10329,3254,3457,2822,2042
5108000	28675,155,647,22113,15094,22556,26972,7061,27615,11652,2163,27659,22317,29304,21390,21672,10255,19514,24486,11793,8719,28463,6148,29547,10532,14182,12586,8689,4254,6288,14580,3991,12346,11983,25830,4479,14261,10646,23662,26378,19466,11080,24245,25997,23604,18371,25488,8628,23407,20823,12352,15718,28621,27785,7184,3627,14471,24986,16540,12068,22359,26754,12964,18353,10741,13701,1591,18032,11176,2683,22393,11345,19920,2257,20279,6104,29203,27371,13377,3723,11687,20297,14020,26308,23628,10193,4571,27791,23284,27117,20411,7070
6874250	17760,12747,21604,27893,2927,8005,22583,2683,26318,11080,15584,14265,22393,647,155,18905,15507,6096,18805,11628,20470,23662,20425,9236,26754,1771,24844,993,9750,11052,6148,29547,22023,20300,4324,28410,16603,14294,20207,22547,20648,23143,8637,21503,29464,13483,18457,14020,143,12394,17214,9549,12168,16397,14972,2257,11665
9103250	1831,17309,6655,15159,12220,20055,2655,876,27765,9563,28357
9344000	25511,611,7907,15138,7932,2963,18555,23936,14535,14795,18001,26619,17024
9420500	-2013261568
10095000	24869,16463,6792,26114,3228,14482,28463,24541,2198,17914,21390,2836,12395,1909,28752,3627,18805,4452,22421,14261,25917,20207,19973,22505,25372,16624,11260,4338,12737,1228,17641,9657,29099,24558,4953,21092,16500,8278,28230,7963,22393,27060,7868,10584,25309,26699,12977,4571,3740,14048,28653,1222,26516,27117,6203,15449,13494,21796
10831750	8307,5640,13482,1006
11434750	18758,25252,1123,20083,3543,10840,28519,24155,25855,16612,22339,21823,7071,11662,9985,21292,13984,6670,5162,23323,22736,14927,24004,21398,29242
2078000	17606,24669,20720,19514,1188,13097,18697,26883,27511,14261,17449,25781,9912,26605,1080,7622,17577,13079,7624,6029,9620,679,12271,26394,19421,23878,23455,9549,3228,9210,26380,14446,14065,12717,26357,22547,25267,11060,24869,24601,20589,22400,18353,904,6961,2739,5680,26608,22393,10885,5813,28675,15672,27603,8477,23259,17752,6839,28270,28616,16944,18632,19973,8739,18730,24060,15645,9165,9317,15934,251,26694,14902,7850,5574,12431,25289,4644,18024,24440,14020,14919,11080,16096,2227,20780,12977,7868,22168,27791,2042,14048,26754,13494,8173
3257000	6827,25465,25332,7208,6080,25424,7868,11176,25099,5218,8943,10329,4298,8816,24602,22266,12055,25415,1950,789,18730,28410,29146,20854,13592,26860,16383,21672,24977,18805,8122,23662,29473,679,23506,26959,8689,29547,7611,12773,13394,5312,25570,15584,21400,27508,15534,15730,13007,8662,15934,29125,3228,24601,5807,4949,251,2669,4709,23793,3390,6909,11687,27791,9563,10226,5099,5469,11080,25526,1384,20648
5898500	7637,26722,949,17060,14182,17732,374,7105,23433,11573,15921,27371
7367000	1566,1547,647,155,7061,21336,8099,11888,18730,4918,13235,15584,17945,3151,15686,12394,13607,7335,11083,11797,6823,21975,2826,20297,143
7687500	27092,22218,619,1547,24194,682,6737,12557,16572,5697,26527,21728,6542,12182,1233,15831,13779,16453,290,20154,9948,8186,8816,8689,18592,16624,10622,8719,18741,7221,14603,7943,3174,7868,21110,12394,19574,20661,28357,13592,29193,911,18730,5845,15138,5369,3787,4544,22547,17767,8296,24041,3627,8261,23662,18075,22715,25933,7963,23748,14914,22900,3991,4300,10570,14498,9450,6190,26607,14593,20803,23774,16845,18369,20736,20551,15018,4949,19416,8961,24013,24385,23331,2320,12364,22749,25380,23294,22359,6929,8173,24066,17446,15617,12285,13888,5184,10928,28625,5470,14319,5267,7757,22994,2929,13853,25526,19208,2610,8628,14533,29203,11001,15116,7902
9811750	11926,930,25464,25596,3810,21591,20796,21110,18183,16550,26869,9738,12220,5845,10344,14477,10176,10476,25971,1935,10014,22846,27466,11006,5469,4571,10969,28184,9489
10064500	19051,7252,15512,25622,15637,28662,29099,21865,2436,28017,8775,6264,8269,16550,19027,22583,5310,2683,5799,6820,19897,25830,29231,489,20411,13562,12394,23531,17718,20128,28466,11776,12220,19974
11340250	27390,27553,6215,25329,13122,10014,14294,14580,241,26973,28338,12394
11612500	14025,18075,21919,6171,15298,4411,16550,16672,22889,15138,2826,14839,26874,16628,12220,17641,1547,1917,17087,29334,7048,1852,18741,23541,5848,27400,16463,12394,26619,2655,19974,29203,25540,25372,11558,4750,12996,28728
12065000	6480,12453,14120,24196,2270
2676250	27467,6379,5267,17691,15527,740,11025,15446,1644,25770,14535,14407,4970,4739,9258,13557
371250	20943,29180,15401,11785,7620,10305,1547,25596,13779,14227,12489,14119,17771,4731,10106,14930,3804,5190,9834,6290,14400,299,22889,14451,2576,23512,8397,2826,3416,13450,391,24059,25599,17151,21110,6803,11699,25318,23246,15159,17060,14395,8622,17822,13709,7680,1989,24528,25591,29203,20611,3813,25104,18316,29265
4994000	16079,12433,1852,4578,15534,25596,17087,2410,23632,9683,15138,10100,27373,20695,25960,28256,10097,2655,510,23531,24922,12379
5754500	23214,25618,3665,14784,15896,16836,3954,8725,12647,11790,8307,14020,10282,143,28752
887500	18946,9549,11080
9173750	647,6726,19381,323,29209,10999,14097,6729,18630,26982,11196,4949,16110,2669,15315,3047,21672,27092,136,25570,11679,16540,24184,7105,15639,4731,18730,13909,8842,13537,16406,2826,7868,5285,20803,29099,7560,22505,21919,23662,2655,11687,5598,9838,12541,19814,29203,29224,13020,27446,9479,13784,20279,9486,4571,14020,27529,23779
9628250	10866,2574,25402,26788,18024,28360,20750,11767,20388,7868,23779
9706000	26288,16693,22522,3809,9738,23260,3980,10180,12220,3639,26815,11785,17986,14163,11759,11022,1654,19539,21461,679,29099,9275,21865,21567,5148,1771,20946,23884,22736,25386,23781,19799,13012,7978,25933,10463,18600,13765,398,22280,21869,1506,4088,15730,13682,21110,9363,2198,17661,16242,742,24026,21838,11487,15943,19120,15114,26581,7242,6364,25366,21672,19431,12666,23340,949,29363,16823,14073,12068,849,20979,5399,26464,7692,16800,29121,26728,7297,8978,9612,6039,4102,6740,2683,14150,1272,12168,5469,20297,29313,28653,12588,8107,16476,7309,22077,20313,16929,11080,11324,10395,18508,22094,14265,22168,21690,22446
10619000	29547,12647,23793,8991,25260
3054250	1591,21067,5094,9111,11931,15138,1390,23108,3627,14261,13592,29203,5448,12285,14020,3151,2898,9563,7248
3293750	29290,12686,29099,27257,24311,10404,24087,5856,3627,554,11775,3514,21110,12758,528,18141,2963,20154,19702,6158,7070,26523,22983,2476,25193,17829,22508,1167,18075,20297,14794,21950
3952000	19341,9111,12220,5474,27615,3627,16550,18576,4648,11607,19837,13998,21844,3555,25917,1912,17354,6864,17584,2128,25372,9442,4479,29099,6571
4963500	29001,13240,13450,14661,16420,14515,20862,12717,13830,15534,7105,16572,24277,11101,21110,27939,21565,2683,21865,21092,22489,17767,5157,20079,10176,18002,19903,395,6767,4411,24869,1533,7907,14192,29203,15538,2655,4078,18412,25372
5082750	647,20449,22556,11080,11029,20575,28422,3077,28621,21796,27615,27272,6672,23103,16735,18002,14699,25329,24193,25579,6864,9471,15127,6546,22024,11605,3369,24503,17280,24383,11397,17400,29547,5912,8943,17214,24026,12512,2059,7868,23928,24625,21919,6740,4795,12394,8676,11208,26631,25299
5906250	29334,22034,13784,15498,19217,26005,14020,6242,143,27791
5980500	17959,3650,18353
10393750	29265,10225,2683,2610,6527,14447,10122,3438,12560,4201,7868,28041,27168,11080,2437,27261,4479,28992,17531
11493000	20425,9138,658,20444,7868,12453,1533,8074,2787,18511,554,17158,29022,9072,9471,4694,14661,8689,5680,20578,22727,12352,22828,2270
11894500	15138,9512,24088,7856,17062,20388,17158,16110,24009,27939,9548,19699,4913,18564,26619,3740,13518,14020
1985250	28952,8943,11382,12220,24307,22911,20943,14765,2394,7420,11196,23776,11629,4339,18202,21110,10176,28059,2683,21865,2382,27603,9645,12996,6635,12394,14984,23531
3188000	4993,9567,18025,12220,10176,17429,12717,24858,18741,16463,26618,5469,2655,17327
3520000	17055,22126,8816,155,7025,14952,20184,4499,7868,20626,454,9709,27448,21110,21336,1337,10480,20425,5254,21672,12159,7184,19525,28985,28929,29265,14055,21121,14415,15142,2999,17096,27394,10325,12758,19897,8508,22058,22533,26963,24385,4958,7827,8719,8637,12586,943,6918,29099,4262,789,18782,3677,10151,27791,7600,27927,14788,17945,1700,21657,18805,24434,25488,27165,17002,28791,26860,8689,25169,10702,7622,3999,25447,27837,2826,10489,23103,6672,10577,16300,967,16668,20257,21636,7002,24984,8005,19026,2669,13779,3627,5377,22688,24669,26728,13618,14167,5803,8793,679,23928,20037,6498,18829,16846,7976,23409,2605,21919,26546,23779,18353,5620,28410,12795,14020,28065,4400,21659,9563,28653,5598,4479,25260,12352,7105
364250	11679,16079
38250	11080,8719,28008,20228,14161,11176,22489,12331,6591,9111,5721,4411,24855,20874,15138,20529,2610,13264,17458,18649,9848,1188,25222,21862,7096,4959,8717,27683,24627,12271,10051,18730,4949,24541,12512,13118,3647,18483,18834,26357,28719,9657,17959,18835,1969,11857,10329,17087,28082,12990,4685,26225,2504,14318,8358,2689,15934,20300,23623,26852,28924,17590,5845,12259,20626,14265,22260,554,27625,20979,2694,29022,1228,2233,21681,14585,22244,28181,21865,22567,18805,23214,11447,23529,24886,6767,10840,2470,28727,27343,15446,22759,9512,19458,14150,16395,3740,18312,25424,8662,20721,9823,2898,7071,25260,6096,10282,17747,29203,18024,16723,22731,3553,2257
6247250	23245,27205,14048,8171,11211,12213,19570,18874,26883,2169,2374,4683,12512,25618,28626,12648,14991,16540,14580,14062,18522,17055,1666,17060,28357,19615,10840,24851,26655,12768,16320,22342,6908,11280,12606,15678,20256,7600,10329,26611,15697,1418,6331,23246,4833,679,20661,14226,15814,4039,21400,22759,3874,18577,17945,3686,14943,6880,24869,4939,4571,19149,11176,5848,15502,1909,178,2669,24402,5724,11447,21334,23448,21672,5912,5336,15569,26171,5558,2739,11849,22736,4949,768,11675,22547,1010,19973,7955,19829,22393,7311,24929,2128,993,24971,9567,215,25820,25420,2790,18647,18832,5557,14091,9392,24471,17456,12259,24348,13896,9846,6778,16663,20300,2942,16918,7297,28631,25193,5267,29388,12586,29247,17626,13793,18805,13070,11734,21844,14533,17747,4443,18084,2605,2771,18747,15089,7354,28230,17327,1752,18024,20,6828,6203,27371,2227,27446,22680,17431,28209,11670,21975,26837,4479,19095,17958,18075,1822,11850,23122,10282,6196,10096
7345250	23656,5845,23697,10718,22484,15138,11201,21565,12040,22319,2750,2513,13762
7699500	26754,8173,23108,10329,5661,8719,15297,9802,3457,16721,19514,14182,11679,7323,17945,15584,20955,6542,6918,23928,679,15820,22317,18730,27155,20340,10151,26722,6602,19477,1031,9205,20127,5818,13592,14261,3979,11280,11767,15315,16110,11052,23066,19973,2966,1337,18805,16944,2683,28463,12586,11194,9912,5254,23698,9236,18063,11793,24486,6290,12346,15934,12557,21539,19381,22280,837,3390,11080,21672,21140,24971,5848,25099,25267,1546,26288,8689,25687,25488,19416,4949,6672,7812,2999,11329,24459,4300,949,26665,16406,16889,7184,26716,26127,8816,28675,7025,360,18275,21067,2899,3228,9549,2929,1363,1979,1222,12977,27371,25372,7817,26989,6401,23662,18075,28410,23604,12285,28230,10232
83250	2963,21927,4220,1731,7989,5299,2432,7409,7624,21238,22131,7150,14596,25753,12606,5131,8769,28885,25329,15434,11773,26614,28184,6174
10047250	9685,5782,17778,8976,18167,17887,3555,21990,5962,26845,3082,559,15483,12906,27172,12132,25327,21372,5598
11142000	28378,6868,17407,23637,18180
380000	5620,554,18628,15584,2128,14174,23770,15618,17647,9072,22367,12329,1392,22749,1773,28876,24242,22094,28470
5027500	27373,11679,12371,25372,11201,8390,27092,642,801,20184,23793,8236,24015,23070,28357,15197,25219,8358,7552,2835,16956
5847500	29505,10153,22280,18805,28435,5349,26883,4571,21865,13749,2513,21973,7868,27458,27908,4601,1831,28504,17995,8978,18653,26754,12300,20846,4162
6619500	11465,993,16952,7692,7704,24805,12078,2669,21110,10329,19314,21067,251,1917,5349,5221,24848,26722,14226,7868,13853,14863,11604,6331,18275,4281,23793,2638,20180,9472,3627,16550,29531,8689,4479,25488,15934,5324,26114,15089,7354,11767,13375,11687,23531,28370,19962,6609,28391,23662,7955
8129250	24844,26971,18097,10416,8637,25090,554,20145,12173,16648,19903,8996,25260,28617,28609,22649,7868,18805,29062,20180,16323,7511,9086,6461,10694,8689,22999,24072,5429,27906,16315,23260,10820,25733,22530,11598,22356,13971,25656,15784,1237,10617,9486,14959,4538,4980,20966,17718,21665,7045,10718,11578
10018000	19015,290,27739,18730,18805,5429,4750,26788,5506,2593,19562,20343,25804,13213,28437,15874,12447,8905,29076,21929,27791,5685,11176,16663,4538,8357,13313,13749,7868,2655,25372,642,25252,13779,11080,16406
10257500	10893,29001,28568,4281,10106,26135,22556
10309250	11329,10999,21091,3590,14942,8089,11734,2160,18730,9340,9472,7995,5053,17037,20411,18996,14379,28148,20257,29099,10702,24385,21796,19514,9714,7173,23260,18024,15192,2669,23338,8171,22961,21336,12143,5043,4644,27791,679
10513000	5429,21186,6147
11111500	6051,8094,4669,4718,15091,20051,29095,21110,4216,13181,13962,290,17195,22029,25142,17394,12379,2257,14623,15907,25372,27189,27791,21326,11670
11321750	29547,28481,4262,11460,27060,19891,21838,21672,15645,22421,29330,13745,9906,934,290,5176,28985,4238,10879,16110,17661,15988,5515,21847,11793,19175,3176,17060,8236,4162,3564,23662,20620,21094,24869,27205,20206,20449,29384,10694,22836,5661,22880,1446,11939,7997,7019,7612,12271,24332,15390,4294,12358,29265,7747,143,12738,6284,2929,21684,17418,6242,25742,23338,24907,11730
1148000	26429,21110,15584,14266,15945,12132,1831,622,23284,3584,9354,13552,10584,10014,17006
11936000	15946,15059,18950,20343,22359,17153,21865,12352,22179,7059,7668,3935,22146,13773,5799,15652,3804,19514,10194,9365,13020,10948,11465,19015,11849,28641,28675,22664,25488,3482,22621,22106,1950,11499,7708,1962,15831,28470,19632,11687,22749,21393,14048,24942,14294
12337750	16463,21092,8081,22629,647,13888,23662,13592,27615,19951,554,5670,15975,6571
145750	21977,11196,7409,11578,7576,3847,1440,8680,21094,22099,24242
1517000	7208,14525,24087,1739,15086,4078,27205,19903,4808,4676,16302,26699,6158,20297,11350,14165
1812000	15639,6199,18535,11196,23793,2669,7105,7868,3228,11338,16406,12977,19814
5012750	26337,1788,2208,7963,22393,8270,11624,1262,21312,16944,13020,15721,5053,11196,9632,12941,23291,20180,25169,15252,3393,5529,10893,19160,29099,8799,14020,24392,14759,5043,1335,15799,14469,6571,27791,14818,29334
5143250	6566,17661,24848,4270,29385,13498,22313,27567,6287,14482,29547,19457,12736,26394,7041,21110,6868,25776,16609,6337,28641,20411,18024,28621,10949,3361,14919,25352,23549,17401,6880,5429,4578,27290,21877,18542,11524,20661,14294,1280,28340,26614,9563,29084,9210,19135,17747,28124,13067
7286500	-2013263872
8997500	3377,6767,20449,637,24945
10401500	24541,28710,11901,24669,18361,6868,12449,28765,17959,9340,19920,5094,23604,28410,20756,13394,23770,8038,21672,13258,5655,20979,8719,21838,26959,8477,18075,19421,23878,17945,8446,1583,5848,1591,19692,3697,15663,18743,24929,19970,27509,25263,2899,23793,24986,17242,8816,22950,24107,13878,28129,16836,7868,12811,17446,14552,12181,14048,15886,12189,27791,18465,23934,23338,11080
